,data_id,message_id,date,text,tweet_lang,place,photo_url,geometry,source
93,94,1356206525799407618,2021-02-01 11:43:27+00:00,@LeroyEdwards8 @nattyroons @Lynnstokes66 @MarciaCarly @SuePeace1 @JanetYoxall @Gris_Bunny @focen4 @Rockslashjeffry @IrishRed11 @HegartyEmmett @Carl_Kullander Your welcome,en,na,na,"POLYGON ((-0.111476 51.419425, -0.111476 51.509947, -0.029731 51.509947, -0.029731 51.419425, -0.111476 51.419425))",random
94,95,1356267917315346432,2021-02-01 15:47:24+00:00,Hot Chilli Ones...,en,na,na,"POLYGON ((-0.660061 51.490484, -0.660061 51.538905, -0.525138 51.538905, -0.525138 51.490484, -0.660061 51.490484))",random
95,96,1565865395726196738,2022-09-03 00:52:57,"Encino | Structure Fire reported at N D/e Firmament Av / Moorpark St

https://t.co/74VIb8w0n0
via @LAIT911",en,"Los Angeles, CA",,POINT (-118.47221 34.155824),cali_fire
96,97,1322909405218775040,2020-11-01 14:32:35+00:00,new eyebrow who dis xo https://t.co/8QRrlDqj28,en,na,na,"POLYGON ((-0.216758 51.684348, -0.216758 51.713425, -0.162978 51.713425, -0.162978 51.684348, -0.216758 51.684348))",random
97,98,1333854716669939722,2020-12-01 19:25:20+00:00,"@squishyminimin @Autumn_Constant @smallvillebuffy @netflix @TheElliotPage I can appreciate the sentiment, I just meant the character can remain the same, Elliott doesn't have to limit himself to playing only trans men, if he doesn't choose to.",en,na,na,"POLYGON ((-0.644511 51.494664, -0.644511 51.500866, -0.628219 51.500866, -0.628219 51.494664, -0.644511 51.494664))",random
98,99,1322970032607879168,2020-11-01 18:33:30+00:00,"Terrorist Nyeson Wike(Nwike) well done for killing youths in Obigbo Biafraland!  You are dreaming  to be the Vice president of Nigga-eria/Zoo!!   You won't smell it!! 
Sultan of Sokoto  with his people used your brain and played ""atumakasa""",en,na,na,"POLYGON ((-0.514092 51.72224, -0.514092 51.782319, -0.421047 51.782319, -0.421047 51.72224, -0.514092 51.72224))",random
99,100,1543942329622401024,2022-07-04 12:58:31,"100s of racks of fireworks waiting to be lit for the “AmericaFest” celebration today here at the @rosebowlstadium 🎆 🎇 
More at 6am on @ABC7 https://t.co/dpIrvNi756",en,"Pasadena, CA",http://pbs.twimg.com/ext_tw_video_thumb/1543942271493500930/pu/img/87FliAoe5TIUk0oq.jpg,"POLYGON ((-118.198346 34.117025, -118.198346 34.237595, -118.065582 34.237595, -118.065582 34.117025, -118.198346 34.117025))",cali_fire
100,101,1539410163710320640,2022-06-22 00:49:18,#UPDATE: 6 alarm fire in Emerald Hills/Woodside area along 280. Evacuations and many homes threatened. 25 acres. Temps in the 100’s. @nbcbayarea https://t.co/KZ8YPhZwBr,en,"San Jose, CA",http://pbs.twimg.com/media/FV0VYmYUEAAjAQM.jpg,"POLYGON ((-122.035311 37.193164, -122.035311 37.469154, -121.71215 37.469154, -121.71215 37.193164, -122.035311 37.193164))",cali_fire
101,102,1356033377690902529,2021-02-01 00:15:25+00:00,"Growing up with him and now he’s 27 isn’t okay😭 @Harry_Styles thank you so much for the past 11 years of knowing you, love you king happy birthday!! #Happybirthdayharry #TPWKHarry27 #HarryStyles #harrystylesbirthday @MrsAnneTwist #TPWK #HARRY27 https://t.co/cyCSYw7Agm",en,na,na,"POLYGON ((-0.297848 51.640831, -0.297848 51.682412, -0.249317 51.682412, -0.249317 51.640831, -0.297848 51.640831))",random
102,103,1558325507870994432,2022-08-13 05:32:08,@queerdesmadre They are lighting a bunch of cars on fire and blocking road ways.. all bars and restaurants closed.. all public transportation down.. hopefully it doesn’t completely hit the fan 🙏🏽,en,"San Marcos, CA",,"POLYGON ((-117.230172 33.090761, -117.230172 33.186722, -117.103461 33.186722, -117.103461 33.090761, -117.230172 33.090761))",cali_fire
103,104,1488942693711421440,2022-02-02 18:29:36,"@KnowWhatEyeMeme Gotta get it.. thanks for the support, it's been wild but this is CA, nervous about the THC but I use it less than anyone else, never light it in fire & would stop my med treatment in a day if needed, won't pass this up for the world, Wednesday cheers 😎🍷🥃🍻

✌🏽💙🥂 https://t.co/w072grsOd3",en,"Temecula, CA",http://pbs.twimg.com/tweet_video_thumb/FKnJeuNVUAAXErc.jpg,"POLYGON ((-117.184394 33.447541, -117.184394 33.554501, -117.054639 33.554501, -117.054639 33.447541, -117.184394 33.447541))",cali_fire
104,105,1356270605457354756,2021-02-01 15:58:05+00:00,"Our Iron Man in the middle,hewn out of granite itself.",en,na,na,"POLYGON ((-0.660061 51.490484, -0.660061 51.538905, -0.525138 51.538905, -0.525138 51.490484, -0.660061 51.490484))",random
105,106,1356125601686577152,2021-02-01 06:21:53+00:00,@xeynuraf @MadonnaNationX I’m still pink haired 😀😀😀,en,na,na,"POLYGON ((-0.662994 51.440818, -0.662994 51.49632, -0.600029 51.49632, -0.600029 51.440818, -0.662994 51.440818))",random
106,107,1323011407923859456,2020-11-01 21:17:54+00:00,@badgersres12 Good old bale,en,na,na,"POLYGON ((-0.053106 51.799445, -0.053106 51.823834, -0.010944 51.823834, -0.010944 51.799445, -0.053106 51.799445))",random
107,108,1322810841083858944,2020-11-01 08:00:55+00:00,"Huge response to this blog I wrote a couple of weeks back, i know these issues affect female teachers too, but it’s simply my perspective https://t.co/eN8OfdzdF9 #education #edutwitter #edchat #edtech",en,na,na,"POLYGON ((-0.662994 51.440818, -0.662994 51.49632, -0.600029 51.49632, -0.600029 51.440818, -0.662994 51.440818))",random
108,109,1340593078198005760,2020-12-20 09:41:11+00:00,"@Marcuspdm @BorderJoss @DavidWilding271 @goldenprincessG @KayGreg49730854 @JustGeorgeGR @PipTheDog5 @NeddlePeddle @VivianLambert59 @PebbleTerrier @Ruedeladanse @TaniwhaTerrier7 @annier1961 @GemCWL @ApsoMollie1 @CamillaHH1 @PFezzwig @ArchieLakeland @Maggie60310325 @freedomfields2 @JarvisTheFoxPa1 @deli_tracey @The_Monty_Dog @bertie_lakeland @GuruGryff Then you are *HUGE*
BOL",en,na,na,"POLYGON ((-0.21607 51.509879, -0.21607 51.539792, -0.13016 51.539792, -0.13016 51.509879, -0.21607 51.509879))",random
109,110,1302338991048601602,2020-09-05 20:13:06+00:00,@GasheadAshley Good work.. Does not surprise me though 😎😎😜👌🏼👍🏼🙏🏼,en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
110,111,1311575239588040704,2020-10-01 07:54:39+00:00,"Its @T20Blast2020 quarter finals day.
#ComeOnTheRey @surreycricket",en,na,na,"POLYGON ((-0.535479 51.371456, -0.535479 51.397905, -0.479735 51.397905, -0.479735 51.371456, -0.535479 51.371456))",random
111,112,1302263312877527043,2020-09-05 15:12:23+00:00,I see Harare bragging about diaspora remittances gone up 35% despite the lockdown as one of achievements.What is sad is  diaspora citizens are not accorded rights & privileges that include the right to vote and land allocations. There can’t be taxation without representation?,en,na,na,"POLYGON ((0.228239 51.461687, 0.228239 51.511284, 0.407315 51.511284, 0.407315 51.461687, 0.228239 51.461687))",random
112,113,1485826125901172737,2022-01-25 04:05:28,"Why do institutions extinguish the fire in many ambitious Qataris? 
When students graduate from college, they step into the workforce with a sense of pride and ferocity. They aim to apply the skills and knowledge they have gained to bring and support change.",en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
113,114,1302314054678179840,2020-09-05 18:34:01+00:00,We drift through life and people come and go. But we should learn embrace each moment and each person. We don’t know how long there will be there . Every person we meet is either a Teacher or a Mirror #true #meetings #everyperson #forareason https://t.co/YDaIEKbu18,en,na,na,"POLYGON ((-0.65807 51.687386, -0.65807 51.726722, -0.581426 51.726722, -0.581426 51.687386, -0.65807 51.687386))",random
114,115,1345112275934392321,2021-01-01 20:58:52+00:00,@jayr1972 @TufferB Left is Shropshire🤷🏻‍♂️,en,na,na,"POLYGON ((-0.074547 51.414087, -0.074547 51.494127, 0.038567 51.494127, 0.038567 51.414087, -0.074547 51.414087))",random
115,116,1302283360488882178,2020-09-05 16:32:03+00:00,"You have to keep mortifying the flesh with prayer, fasting and the Word or else if left alone, the flesh only just wants to eat, sleep, watch BBN and have sex.",en,na,na,"POLYGON ((0.228239 51.461687, 0.228239 51.511284, 0.407315 51.511284, 0.407315 51.461687, 0.228239 51.461687))",random
116,117,1323353033133248513,2020-11-02 19:55:24+00:00,@CrossEyedPiano There's no escape https://t.co/TjYAClDNWN,en,na,na,"POLYGON ((-0.074547 51.414087, -0.074547 51.494127, 0.038567 51.494127, 0.038567 51.414087, -0.074547 51.414087))",random
117,118,1322915440587427840,2020-11-01 14:56:34+00:00,@spraggy @MarleCordeiro Congratulations! Or “thanks for the sub” to each other some might say.,en,na,na,"POLYGON ((0.41607 51.297788, 0.41607 51.306893, 0.433364 51.306893, 0.433364 51.297788, 0.41607 51.297788))",random
118,119,1323328076403625990,2020-11-02 18:16:14+00:00,"@DineOutMagazine Great new look guys, best wishes for the launch...",en,na,na,"POLYGON ((-0.660061 51.490484, -0.660061 51.538905, -0.525138 51.538905, -0.525138 51.490484, -0.660061 51.490484))",random
119,120,1334791959588823041,2020-12-04 09:29:37+00:00,@TreborRhurbarb @ted_pen Jolyon was a hero to most/But he never meant shit to me/Straight up Fox Beater that sucker was/Simple and plain/Motherfuck him and Steve Bray,en,na,na,"POLYGON ((-0.170246 51.564585, -0.170246 51.611218, -0.034078 51.611218, -0.034078 51.564585, -0.170246 51.564585))",random
120,121,1356214158170218499,2021-02-01 12:13:47+00:00,Time really is flying by🥲🙁,en,na,na,"POLYGON ((-0.514092 51.72224, -0.514092 51.782319, -0.421047 51.782319, -0.421047 51.72224, -0.514092 51.72224))",random
121,122,1322898889368915972,2020-11-01 13:50:48+00:00,Roast dinner anyone ? It's pork today ...  not that I'm cooking or eating it ✌🏼🤣,en,na,na,"POLYGON ((0.384123 51.264277, 0.384123 51.279681, 0.418502 51.279681, 0.418502 51.264277, 0.384123 51.264277))",random
122,123,1323340175901077504,2020-11-02 19:04:19+00:00,"To anyone who loves watching their kids playing sport, please sign! @BarrowHills @Guildfordhc @SportsSHS https://t.co/4JqV2XXqz5",en,na,na,"POLYGON ((-0.423192 51.317335, -0.423192 51.35114, -0.345147 51.35114, -0.345147 51.317335, -0.423192 51.317335))",random
123,124,1333803977553575943,2020-12-01 16:03:43+00:00,"Would you like to win this gorgeous gold cup from @CostaCoffee?
To enter visit our Facebook page. Competition runs until Friday 4th December at 23.59.
We cannot wait to have a #coffee at @costacoffee tomorrow.
#allinthistogether #staysafe #shoplocal #competition #AdventCalendar https://t.co/sp9UbjZY5R",en,na,na,"POLYGON ((-0.304758 51.308464, -0.304758 51.381086, -0.217073 51.381086, -0.217073 51.308464, -0.304758 51.308464))",random
124,125,1500747479217696771,2022-03-07 08:17:36,"After reports ceasefires had been broken, Russia announces third attempt at creating humanitarian corridors in Ukraine...🇺🇦 🙏🤔
#UkraineRussianWar #Putin #ceasefire",en,"Sacramento, CA",,"POLYGON ((-121.576613 38.43792, -121.576613 38.685524, -121.362715 38.685524, -121.362715 38.43792, -121.576613 38.43792))",cali_fire
125,126,1532568568990208006,2022-06-03 03:43:15,"LA-Central Structure Fire reported at N Soto St / Michigan Ave

https://t.co/y6ywB3Cbzz
#lafd #lafdalert",en,"Los Angeles, CA",,POINT (-118.208 34.045),cali_fire
126,127,1302409441644552194,2020-09-06 00:53:03+00:00,"@kelsjane21 I remember seeing a guy tweet like “girls who have scars all over their knees are a turn off” and I was like wtf do you think girls are doing in their free time, they’re not rocks",en,na,na,"POLYGON ((-0.577598 51.264204, -0.577598 51.271732, -0.564501 51.271732, -0.564501 51.264204, -0.577598 51.264204))",random
127,128,1323331852598497281,2020-11-02 18:31:14+00:00,@boydpicton @kimihair I'd have you all in the picture if I could find one x🥰x never mind next July 🤣.xx,en,na,na,"POLYGON ((-0.660061 51.490484, -0.660061 51.538905, -0.525138 51.538905, -0.525138 51.490484, -0.660061 51.490484))",random
128,129,1572069195541536768,2022-09-20 03:44:38,Meanwhile somewhere in the middle of the Inland Empire…. @ Smoke & Fire Social Eatery https://t.co/6uCc6Pzum5,en,"Riverside, CA",,POINT (-117.32995033 33.95596885),cali_fire
129,130,1322821179154071552,2020-11-01 08:42:00+00:00,Just posted a photo @ Above The Stag Theatre https://t.co/7ZhOmob7B1,en,na,na,POINT (-0.12276739 51.48753622),random
130,131,1325867626300649476,2020-11-09 18:27:30+00:00,"""Costa ham & cheese toastie "" in #Woking #UnitedKingdom https://t.co/LBoKsEGFSF #foodwaste #free",en,na,na,POINT (-0.55904 51.3126),random
131,132,1333823456237002752,2020-12-01 17:21:07+00:00,"""Pret Festive Vegan Hazelnut and Caramel Brownie "" in #Woking #UnitedKingdom https://t.co/S6O4VlpR2N #foodwaste #free",en,na,na,POINT (-0.61127 51.3204),random
132,133,1302313596014268425,2020-09-05 18:32:11+00:00,Nah twitters a cruel place 😭😂,en,na,na,"POLYGON ((0.120663 51.448872, 0.120663 51.510151, 0.203044 51.510151, 0.203044 51.448872, 0.120663 51.448872))",random
133,134,1543774911054827523,2022-07-04 01:53:15,Some jack ass is lighting illegal fireworks & exploding over my property. It's broad daylight. People are morons.,en,"Fresno, CA",,"POLYGON ((-119.93251 36.648905, -119.93251 36.923179, -119.632419 36.923179, -119.632419 36.648905, -119.93251 36.648905))",cali_fire
134,135,1311573477321826304,2020-10-01 07:47:39+00:00,@GNaomiMartin Good choice!,en,na,na,"POLYGON ((-0.372172 51.629303, -0.372172 51.654515, -0.32837 51.654515, -0.32837 51.629303, -0.372172 51.629303))",random
135,136,1560062412421832704,2022-08-18 00:33:58,"LACoFD-3 | Crescenta / Santa Clarita Vegetation Fire reported at The Old Rd / Ferguson Dr

https://t.co/9yGYyyZKPP
#lacofd #lacofdalert",en,"Castaic, CA",,POINT (-118.6212 34.49258),cali_fire
136,137,1537218322701246464,2022-06-15 23:39:42,"With recent smaller wildland fires springing up in the Southern California area, it’s a good time to remind everyone to practice, “Ready, Set, Go.”  Be READY, get SET, and GO early.” #readysetgo #wildland #brushfire #fireseason #wildlandfire https://t.co/cIicncLba7",en,"Arcadia, CA",http://pbs.twimg.com/ext_tw_video_thumb/1537218291898327041/pu/img/uzvEeC8jTBG7ZaWf.jpg,"POLYGON ((-118.06946 34.087059, -118.06946 34.180507, -117.99218 34.180507, -117.99218 34.087059, -118.06946 34.087059))",cali_fire
137,138,1311547379947130880,2020-10-01 06:03:57+00:00,Just posted a photo @ Stoke Newington https://t.co/SXxZh2nXc0,en,na,na,POINT (-0.0731 51.5615),random
138,139,1302290127083970561,2020-09-05 16:58:56+00:00,"@cortina_borja Tails too fat, aren't they?...",en,na,na,"POLYGON ((-0.481469 51.339482, -0.481469 51.412008, -0.342575 51.412008, -0.342575 51.339482, -0.481469 51.339482))",random
139,140,1549150506961993735,2022-07-18 21:53:57,"LACoFD-8 | E. County / Pomona Residential Fire reported at S San Antonio Ave / Salem Ln

https://t.co/rCiN1L8SzW
#lacofd #lacofdalert",en,"Pomona, CA",,POINT (-117.73669 34.04635),cali_fire
140,141,1302314038874066947,2020-09-05 18:33:57+00:00,Feels like bullying and harassment - must have been very hard to tolerate,en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
141,142,1311569991624536065,2020-10-01 07:33:48+00:00,@VORACIOUS_TISH I swear,en,na,na,"POLYGON ((-0.25981 51.728695, -0.25981 51.779423, -0.201667 51.779423, -0.201667 51.728695, -0.25981 51.728695))",random
142,143,1333677621960437760,2020-12-01 07:41:38+00:00,@AndreaB33774513 Better than a bloody clap on the doorstep,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
143,144,1333709900531322880,2020-12-01 09:49:54+00:00,I look forward to most @BTFC home games but tonight’s local derby against them that can’t be mentioned is the one I relish most. So gutted we won’t get to see it from the terraces. Wishing all the players the best of luck and a good solid team performance would be appreciated. 🤞 https://t.co/JLVRFyaqD0,en,na,na,"POLYGON ((0.374358 51.590543, 0.374358 51.648688, 0.447683 51.648688, 0.447683 51.590543, 0.374358 51.590543))",random
144,145,1333832443665715202,2020-12-01 17:56:50+00:00,@TimLihoreau @joeonpiano I did that for my son last year and unfortunately it was a difficult puzzle even with ALL the pieces! He wasn’t impressed! 😬 he has a Jelly Beans one this year👍🥰,en,na,na,"POLYGON ((-0.325634 51.29649, -0.325634 51.324198, -0.278763 51.324198, -0.278763 51.29649, -0.325634 51.29649))",random
145,146,1516604880709816325,2022-04-20 02:29:15,"According to @AP, Coconino county has a declared a wildfire emergency. 766 homes, 1,000 animals evacuated with a confirmed 24 structures destroyed. #TunnelFire #Flagstaff #FireWX #azwx",en,"Chico, CA",,"POLYGON ((-121.919174 39.676071, -121.919174 39.818003, -121.748286 39.818003, -121.748286 39.676071, -121.919174 39.676071))",cali_fire
146,147,1356234292133830662,2021-02-01 13:33:47+00:00,"@Mike_Fabricant Good. But don't block just because they have a different view. That's a Lefty trick!

#BlockedByRaynor
#BlockedByMostAnalLefties",en,na,na,"POLYGON ((-0.080526 51.343417, -0.080526 51.445223, 0.133124 51.445223, 0.133124 51.343417, -0.080526 51.343417))",random
147,148,1302330260789354497,2020-09-05 19:38:24+00:00,"If meerkats could speak, they definitely would not have Russian accents, they would be African. I don't get the adverts.",en,na,na,"POLYGON ((-0.053106 51.799445, -0.053106 51.823834, -0.010944 51.823834, -0.010944 51.799445, -0.053106 51.799445))",random
148,149,1333742587526737921,2020-12-01 11:59:47+00:00,Chsrlesdefoucauld,en,na,na,"POLYGON ((0.058517 51.740664, 0.058517 51.795864, 0.154957 51.795864, 0.154957 51.740664, 0.058517 51.740664))",random
149,150,1323007941042200578,2020-11-01 21:04:08+00:00,@laaurengallag It’s the hysterical laugher in the background for me 😭 evil lool,en,na,na,"POLYGON ((-0.497142 51.702106, -0.497142 51.722577, -0.417111 51.722577, -0.417111 51.702106, -0.497142 51.702106))",random
